split,image_path,label_path,class_id,class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,detected_hand_count
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_018ac692-5f0e-11ed-b2b0-c894027f4afb_jpg.rf.540bcb17013c058504d42e55e88b74ed.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_018ac692-5f0e-11ed-b2b0-c894027f4afb_jpg.rf.540bcb17013c058504d42e55e88b74ed.txt,5,horse,49,48,362,277,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_01d162a0-5f0e-11ed-aae5-c894027f4afb_jpg.rf.a38581a0ebc8727eac32196d38702422.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_01d162a0-5f0e-11ed-aae5-c894027f4afb_jpg.rf.a38581a0ebc8727eac32196d38702422.txt,5,horse,50,51,362,278,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0239f450-5f0e-11ed-a99b-c894027f4afb_jpg.rf.0626453b3a0ac8f749c2b862466950eb.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0239f450-5f0e-11ed-a99b-c894027f4afb_jpg.rf.0626453b3a0ac8f749c2b862466950eb.txt,5,horse,62,78,362,298,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_025615b8-5f0e-11ed-9669-c894027f4afb_jpg.rf.0213559ef0337e430a54a88d0b71b463.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_025615b8-5f0e-11ed-9669-c894027f4afb_jpg.rf.0213559ef0337e430a54a88d0b71b463.txt,5,horse,62,82,361,302,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_02e2979a-5f0e-11ed-9903-c894027f4afb_jpg.rf.4f63fc368981070af7c8c9b123e1fb50.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_02e2979a-5f0e-11ed-9903-c894027f4afb_jpg.rf.4f63fc368981070af7c8c9b123e1fb50.txt,5,horse,66,97,358,308,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0359836e-5f0e-11ed-b82c-c894027f4afb_jpg.rf.d19e0d140843e79a5ad56e3fb6046c22.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0359836e-5f0e-11ed-b82c-c894027f4afb_jpg.rf.d19e0d140843e79a5ad56e3fb6046c22.txt,5,horse,67,90,356,300,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_03cde902-5f0e-11ed-8845-c894027f4afb_jpg.rf.878ae55cd17975335c78e80ad4d70ef8.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_03cde902-5f0e-11ed-8845-c894027f4afb_jpg.rf.878ae55cd17975335c78e80ad4d70ef8.txt,5,horse,71,85,350,289,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0428d466-5f0e-11ed-a5cf-c894027f4afb_jpg.rf.f5fc097d288c5edb101535e5829c3faa.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0428d466-5f0e-11ed-a5cf-c894027f4afb_jpg.rf.f5fc097d288c5edb101535e5829c3faa.txt,5,horse,85,88,353,279,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_04803dc8-5f0e-11ed-8a20-c894027f4afb_jpg.rf.13b55eee9e92020161561ac974267401.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_04803dc8-5f0e-11ed-8a20-c894027f4afb_jpg.rf.13b55eee9e92020161561ac974267401.txt,5,horse,101,82,349,260,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_049cdb68-5f0e-11ed-bd0d-c894027f4afb_jpg.rf.cc7fd521e98597c2a5a69676c5415d45.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_049cdb68-5f0e-11ed-bd0d-c894027f4afb_jpg.rf.cc7fd521e98597c2a5a69676c5415d45.txt,5,horse,102,79,344,256,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_051f111e-5f0e-11ed-8feb-c894027f4afb_jpg.rf.096ccf5212ad77e4f885c785ba920543.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_051f111e-5f0e-11ed-8feb-c894027f4afb_jpg.rf.096ccf5212ad77e4f885c785ba920543.txt,5,horse,114,97,342,261,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_054bf710-5f0e-11ed-a2ce-c894027f4afb_jpg.rf.ca11f3648f93d7e22d7a236102712236.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_054bf710-5f0e-11ed-a2ce-c894027f4afb_jpg.rf.ca11f3648f93d7e22d7a236102712236.txt,5,horse,122,91,349,257,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_05a09194-5f0e-11ed-a602-c894027f4afb_jpg.rf.87b3ab2ad69760cf7588b1fcf6f939f1.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_05a09194-5f0e-11ed-a602-c894027f4afb_jpg.rf.87b3ab2ad69760cf7588b1fcf6f939f1.txt,5,horse,157,82,383,249,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_05f44104-5f0e-11ed-9070-c894027f4afb_jpg.rf.c158cdef39ce05f63ee6d090e5e70e09.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_05f44104-5f0e-11ed-9070-c894027f4afb_jpg.rf.c158cdef39ce05f63ee6d090e5e70e09.txt,5,horse,187,77,409,245,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_066665f4-5f0e-11ed-bd41-c894027f4afb_jpg.rf.0d778e240edf5a03071e25d212faabcd.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_066665f4-5f0e-11ed-bd41-c894027f4afb_jpg.rf.0d778e240edf5a03071e25d212faabcd.txt,5,horse,187,78,410,246,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_06835916-5f0e-11ed-be00-c894027f4afb_jpg.rf.d273a2bbd71e1ba8dbaf249a6d52b244.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_06835916-5f0e-11ed-be00-c894027f4afb_jpg.rf.d273a2bbd71e1ba8dbaf249a6d52b244.txt,5,horse,175,76,401,245,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0691b916-5f0e-11ed-bb0c-c894027f4afb_jpg.rf.b67148111196c15cae0fe219df12450c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0691b916-5f0e-11ed-bb0c-c894027f4afb_jpg.rf.b67148111196c15cae0fe219df12450c.txt,5,horse,172,76,398,244,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_06e108e0-5f0e-11ed-902f-c894027f4afb_jpg.rf.7f3d1e88d2e3d0383d735a3e973500ad.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_06e108e0-5f0e-11ed-902f-c894027f4afb_jpg.rf.7f3d1e88d2e3d0383d735a3e973500ad.txt,5,horse,146,69,372,234,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_06fee0ea-5f0e-11ed-9939-c894027f4afb_jpg.rf.693205834c37b5f339efebbebf5c9c58.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_06fee0ea-5f0e-11ed-9939-c894027f4afb_jpg.rf.693205834c37b5f339efebbebf5c9c58.txt,5,horse,135,67,362,233,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_072b733a-5f0e-11ed-aef5-c894027f4afb_jpg.rf.a8bef5327bff40d7aaddbf6f7da5952a.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_072b733a-5f0e-11ed-aef5-c894027f4afb_jpg.rf.a8bef5327bff40d7aaddbf6f7da5952a.txt,5,horse,119,63,346,232,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_07914264-5f0e-11ed-a7b8-c894027f4afb_jpg.rf.c7161ec0ffbe69c8c65ed206dd84b367.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_07914264-5f0e-11ed-a7b8-c894027f4afb_jpg.rf.c7161ec0ffbe69c8c65ed206dd84b367.txt,5,horse,98,62,325,230,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_07db1eca-5f0e-11ed-90b1-c894027f4afb_jpg.rf.c929a8b02099b4ccb941905532b7e54d.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_07db1eca-5f0e-11ed-90b1-c894027f4afb_jpg.rf.c929a8b02099b4ccb941905532b7e54d.txt,5,horse,87,59,315,228,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_08072394-5f0e-11ed-8e14-c894027f4afb_jpg.rf.6b4fb147ad7b4b9039a9781e51219cb3.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_08072394-5f0e-11ed-8e14-c894027f4afb_jpg.rf.6b4fb147ad7b4b9039a9781e51219cb3.txt,5,horse,77,57,304,226,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0816266e-5f0e-11ed-8722-c894027f4afb_jpg.rf.cd2db407885ebb0a2686e15c7a464c22.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0816266e-5f0e-11ed-8722-c894027f4afb_jpg.rf.cd2db407885ebb0a2686e15c7a464c22.txt,5,horse,72,53,297,225,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_083211a8-5f0e-11ed-a05a-c894027f4afb_jpg.rf.0cc44c34976a37d6c99c05f435714f2c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_083211a8-5f0e-11ed-a05a-c894027f4afb_jpg.rf.0cc44c34976a37d6c99c05f435714f2c.txt,5,horse,61,52,284,223,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_087cb71c-5f0e-11ed-96da-c894027f4afb_jpg.rf.f3f4919914c1e64fea3403ac8b32908b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_087cb71c-5f0e-11ed-96da-c894027f4afb_jpg.rf.f3f4919914c1e64fea3403ac8b32908b.txt,5,horse,39,50,262,220,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_088b69ce-5f0e-11ed-ab26-c894027f4afb_jpg.rf.2ce6642f383fd94ff168e97ae8b7915c.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_088b69ce-5f0e-11ed-ab26-c894027f4afb_jpg.rf.2ce6642f383fd94ff168e97ae8b7915c.txt,5,horse,36,50,257,220,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_08f5ab40-5f0e-11ed-b8c5-c894027f4afb_jpg.rf.a29a1b01278fada06d8a0eb9c450337a.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_08f5ab40-5f0e-11ed-b8c5-c894027f4afb_jpg.rf.a29a1b01278fada06d8a0eb9c450337a.txt,5,horse,53,59,271,230,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_097e2e16-5f0e-11ed-aeda-c894027f4afb_jpg.rf.c548bed06db851bc0091500bf0ac5e8b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_097e2e16-5f0e-11ed-aeda-c894027f4afb_jpg.rf.c548bed06db851bc0091500bf0ac5e8b.txt,5,horse,106,141,323,305,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_09e03700-5f0e-11ed-a9f0-c894027f4afb_jpg.rf.355c76602a2b9157016639634fede198.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_09e03700-5f0e-11ed-a9f0-c894027f4afb_jpg.rf.355c76602a2b9157016639634fede198.txt,5,horse,108,188,321,341,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0a49d58e-5f0e-11ed-843f-c894027f4afb_jpg.rf.a617241c46081026af7b732e1c3d2201.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0a49d58e-5f0e-11ed-843f-c894027f4afb_jpg.rf.a617241c46081026af7b732e1c3d2201.txt,5,horse,108,200,319,351,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0a57dfda-5f0e-11ed-a5b4-c894027f4afb_jpg.rf.03173db44f91e136ad912ae02da9225b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0a57dfda-5f0e-11ed-a5b4-c894027f4afb_jpg.rf.03173db44f91e136ad912ae02da9225b.txt,5,horse,109,186,319,337,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0a661316-5f0e-11ed-b3e9-c894027f4afb_jpg.rf.8e4a1c99beab07906cff6f17953341c6.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0a661316-5f0e-11ed-b3e9-c894027f4afb_jpg.rf.8e4a1c99beab07906cff6f17953341c6.txt,5,horse,109,164,320,320,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0a836088-5f0e-11ed-943a-c894027f4afb_jpg.rf.3fab9288c26dfb5271074493c65965ad.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0a836088-5f0e-11ed-943a-c894027f4afb_jpg.rf.3fab9288c26dfb5271074493c65965ad.txt,5,horse,110,138,322,295,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0a921bd2-5f0e-11ed-850a-c894027f4afb_jpg.rf.c957e58642613443c17a80ba076cd589.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0a921bd2-5f0e-11ed-850a-c894027f4afb_jpg.rf.c957e58642613443c17a80ba076cd589.txt,5,horse,107,113,322,274,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0abf369e-5f0e-11ed-b377-c894027f4afb_jpg.rf.3f8bb58cd78ab4a623558b5fbf3c0eb1.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0abf369e-5f0e-11ed-b377-c894027f4afb_jpg.rf.3f8bb58cd78ab4a623558b5fbf3c0eb1.txt,5,horse,104,61,325,228,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0b19016a-5f0e-11ed-a252-c894027f4afb_jpg.rf.4734905b92c75f99e196cc511947a4e0.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0b19016a-5f0e-11ed-a252-c894027f4afb_jpg.rf.4734905b92c75f99e196cc511947a4e0.txt,5,horse,99,0,328,174,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0b27371c-5f0e-11ed-9e4e-c894027f4afb_jpg.rf.2ad02c67cb7089580b641a1042b1e5dc.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0b27371c-5f0e-11ed-9e4e-c894027f4afb_jpg.rf.2ad02c67cb7089580b641a1042b1e5dc.txt,5,horse,98,0,329,174,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0bd820d6-5f0e-11ed-80e6-c894027f4afb_jpg.rf.4390d93acd123db36db94dd942b08ad7.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0bd820d6-5f0e-11ed-80e6-c894027f4afb_jpg.rf.4390d93acd123db36db94dd942b08ad7.txt,5,horse,97,15,330,191,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0c3daf64-5f0e-11ed-b1a7-c894027f4afb_jpg.rf.76ca5d85406d17ac342741eaeaba229d.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0c3daf64-5f0e-11ed-b1a7-c894027f4afb_jpg.rf.76ca5d85406d17ac342741eaeaba229d.txt,5,horse,102,46,332,215,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0c5b8f16-5f0e-11ed-abd3-c894027f4afb_jpg.rf.9d23b17d58c2c1faf23cacc7d6d8cbe6.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0c5b8f16-5f0e-11ed-abd3-c894027f4afb_jpg.rf.9d23b17d58c2c1faf23cacc7d6d8cbe6.txt,5,horse,103,53,329,222,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0c79b3a6-5f0e-11ed-be7e-c894027f4afb_jpg.rf.f1cc0daf342f23ce2698919c0c2c1f91.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0c79b3a6-5f0e-11ed-be7e-c894027f4afb_jpg.rf.f1cc0daf342f23ce2698919c0c2c1f91.txt,5,horse,104,61,329,229,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0ce2f488-5f0e-11ed-a217-c894027f4afb_jpg.rf.f5982842bb940407f1983f58ce0f45d3.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0ce2f488-5f0e-11ed-a217-c894027f4afb_jpg.rf.f5982842bb940407f1983f58ce0f45d3.txt,5,horse,105,84,330,252,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0d75a6f2-5f0e-11ed-80d7-c894027f4afb_jpg.rf.cbf380a586013256663f7e3e762306d3.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0d75a6f2-5f0e-11ed-80d7-c894027f4afb_jpg.rf.cbf380a586013256663f7e3e762306d3.txt,5,horse,108,126,329,292,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0da1cb24-5f0e-11ed-91e4-c894027f4afb_jpg.rf.1779a71cdf01fe3c4741e0965ed417d8.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0da1cb24-5f0e-11ed-91e4-c894027f4afb_jpg.rf.1779a71cdf01fe3c4741e0965ed417d8.txt,5,horse,107,131,328,296,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_0dbe602c-5f0e-11ed-ac82-c894027f4afb_jpg.rf.8c14cb6f298bf4fe30359c7f808c3e0e.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_0dbe602c-5f0e-11ed-ac82-c894027f4afb_jpg.rf.8c14cb6f298bf4fe30359c7f808c3e0e.txt,5,horse,105,133,326,296,2
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_12672108-5e5b-11ed-8758-c894027f4afb_jpg.rf.f5d8a2d3c587eb862f0dc1544adae758.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_12672108-5e5b-11ed-8758-c894027f4afb_jpg.rf.f5d8a2d3c587eb862f0dc1544adae758.txt,5,horse,136,159,300,364,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_13130306-5e5b-11ed-913e-c894027f4afb_jpg.rf.4b7a4bdbeb7a74996611962a82b326d1.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_13130306-5e5b-11ed-913e-c894027f4afb_jpg.rf.4b7a4bdbeb7a74996611962a82b326d1.txt,5,horse,132,152,306,338,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_13296006-5e5b-11ed-a005-c894027f4afb_jpg.rf.79b960cd4c18220a0d454b2625f41eda.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_13296006-5e5b-11ed-a005-c894027f4afb_jpg.rf.79b960cd4c18220a0d454b2625f41eda.txt,5,horse,132,155,304,338,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_1395f11c-5e5b-11ed-8b91-c894027f4afb_jpg.rf.b69a43082c9b41627b600fb3dceda37a.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_1395f11c-5e5b-11ed-8b91-c894027f4afb_jpg.rf.b69a43082c9b41627b600fb3dceda37a.txt,5,horse,130,159,301,348,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_15c154b8-5e5b-11ed-acb8-c894027f4afb_jpg.rf.1a2abd0666f45d3904768c11299fe47e.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_15c154b8-5e5b-11ed-acb8-c894027f4afb_jpg.rf.1a2abd0666f45d3904768c11299fe47e.txt,5,horse,122,167,307,346,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_1619c9ea-5e5b-11ed-b9e9-c894027f4afb_jpg.rf.f5285e8ec28d2a7e1a0e206d0d2a012b.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_1619c9ea-5e5b-11ed-b9e9-c894027f4afb_jpg.rf.f5285e8ec28d2a7e1a0e206d0d2a012b.txt,5,horse,122,168,304,349,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_162eecda-5e5b-11ed-8b6d-c894027f4afb_jpg.rf.e8c579111894a2e2f626d81f3ad265af.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_162eecda-5e5b-11ed-8b6d-c894027f4afb_jpg.rf.e8c579111894a2e2f626d81f3ad265af.txt,5,horse,122,169,304,349,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_167195f8-5e5b-11ed-a7c8-c894027f4afb_jpg.rf.be06f4c3b94d7f4cef42e61de4ce6495.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_167195f8-5e5b-11ed-a7c8-c894027f4afb_jpg.rf.be06f4c3b94d7f4cef42e61de4ce6495.txt,5,horse,124,170,304,351,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_168670ae-5e5b-11ed-8b37-c894027f4afb_jpg.rf.48df636dab0eb51cb7e0dc7c959bcbf7.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_168670ae-5e5b-11ed-8b37-c894027f4afb_jpg.rf.48df636dab0eb51cb7e0dc7c959bcbf7.txt,5,horse,124,170,304,351,1
valid,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/images/horse_1709887c-5e5b-11ed-a65c-c894027f4afb_jpg.rf.bd72e4f99d13e415bdb301dc91ab8dd9.jpg,/Users/farrellhrs/Documents/CBL/CBL_1/hand_gesture_model/naruto-hand-sign-4/valid/labels/horse_1709887c-5e5b-11ed-a65c-c894027f4afb_jpg.rf.bd72e4f99d13e415bdb301dc91ab8dd9.txt,5,horse,127,174,307,354,1
